# zHD       = redshift in CMB frame with VPEC correction
# zHEL      = helio redshift (beware: no VPEC corr) 
# MU        = distance modulus corrected for bias and contamination
# MUERR     = stat-uncertainty on MU 
# MUERR_SYS = sqrt(COVSYS_DIAG) for 'ALL' sys (diagnostic)
# ISDATA_REAL: 1   # flag for cosmology fitter to choose blind option
#
VARNAMES: CID IDSURVEY zHD zHEL MU MUERR MUERR_VPEC MUERR_SYS
SN: PSc380438   15 0.42250 0.42180 41.79522  0.17770  0.00000  0.01895
SN: PSc380451   15 0.31610 0.31540 41.07213  0.14440  0.00000  0.01487
SN: PSc380454   15 0.34560 0.34520 41.54184  0.17410  0.00000  0.01851
SN: PSc380479   15 0.57810 0.57740 42.58432  0.15990  0.00000  0.02830
SN: PSc390040   15 0.57190 0.57120 42.61434  0.15600  0.00000  0.02457
SN: PSc390061   15 0.28190 0.28150 41.01531  0.26580  0.00000  0.05725
SN: PSc390185   15 0.48640 0.48610 42.28691  0.23460  0.00000  0.06817
SN: PSc390259   15 0.12210 0.12200 38.79632  0.18450  0.00000  0.02410
SN: PSc390264   15 0.29210 0.29200 40.37624  0.26820  0.00000  0.07594
SN: PSc390283   15 0.47300 0.47290 41.88910  0.13690  0.00000  0.01982
SN: PSc390432   15 0.23200 0.23190 40.14646  0.13450  0.00000  0.01246
SN: PSc390442   15 0.38610 0.38600 41.58967  0.21920  0.00000  0.01874
SN: PSc390449   15 0.25010 0.25000 40.48412  0.17500  0.00000  0.01818
SN: PSc390471   15 0.37040 0.37000 41.22575  0.11320  0.00000  0.05525
SN: PSc390476   15 0.58600 0.58560 42.54468  0.14860  0.00000  0.02970
SN: PSc390479   15 0.52650 0.52610 42.14054  0.18560  0.00000  0.05624
SN: PSc390485   15 0.39160 0.39150 41.41464  0.18370  0.00000  0.01762
SN: PSc390505   15 0.38910 0.38900 41.71655  0.20650  0.00000  0.05042
SN: PSc390574   15 0.36400 0.36360 41.38453  0.17890  0.00000  0.01724
SN: PSc390575   15 0.33040 0.33000 41.34373  0.15670  0.00000  0.01605
SN: PSc390627   15 0.16060 0.16020 39.43307  0.12390  0.00000  0.05297
SN: PSc390629   15 0.41030 0.40990 41.70662  0.31970  0.00000  0.01812
SN: PSc390640   15 0.24830 0.24820 41.89163 314.08940  0.00000  0.06568
SN: PSc400042   15 0.26330 0.26320 40.58348  0.30510  0.00000  0.03498
SN: PSc400103   15 0.33960 0.33950 42.10868  2.22950  0.00000  0.02775
SN: PSc400123   15 0.19240 0.19200 39.62430  0.18410  0.00000  0.02426
SN: PSc420061   15 0.26130 0.26284 40.52893  0.26690  0.00000  0.04296
SN: PSc420101   15 0.33720 0.33840 41.35161  0.18160  0.00000  0.01665
SN: PSc420159   15 0.18110 0.18230 39.64797  0.11430  0.00000  0.01909
SN: PSc420171   15 0.40760 0.40870 41.98139  0.20500  0.00000  0.01405
SN: PSc420196   15 0.29880 0.30000 41.31038  0.21340  0.00000  0.01588
SN: PSc420206   15 0.50360 0.50490 42.30233  0.18400  0.00000  0.03118
SN: PSc420239   15 0.28570 0.28690 40.62752  0.12880  0.00000  0.01180
SN: PSc420246   15 0.39560 0.39680 41.69600  0.22260  0.00000  0.01964
SN: PSc420258   15 0.27420 0.27550 40.74283  0.22620  0.00000  0.08236
SN: PSc420259   15 0.27990 0.28070 40.76891  0.17330  0.00000  0.01996
SN: PSc420278   15 0.29900 0.30006 40.94884  0.18140  0.00000  0.04163
SN: PSc420352   15 0.40260 0.40340 41.46459  0.17370  0.00000  0.01616
SN: PSc420355   15 0.40950 0.41070 41.41036  0.33670  0.00000  0.02519
SN: PSc420407   15 0.24550 0.24660 40.62540  0.15480  0.00000  0.02827
SN: PSc420414   15 0.29280 0.29400 40.79107  0.18370  0.00000  0.01195
SN: PSc420417   15 0.36140 0.36260 41.21457  0.21680  0.00000  0.01180
SN: PSc420430   15 0.31840 0.31960 41.31643  0.33900  0.00000  0.11142
SN: PSc420435   15 0.31740 0.31860 40.87731  0.17350  0.00000  0.01701
SN: PSc430003   15 0.32880 0.33000 40.96969  0.24630  0.00000  0.04651
SN: PSc440003   15 0.29680 0.29800 40.90308  0.23690  0.00000  0.01170
SN: PSc440005   15 0.30560 0.30600 41.05312  0.19360  0.00000  0.03335
SN: PSc440008   15 0.14660 0.14700 39.29977  0.16630  0.00000  0.02447
SN: PSc440019   15 0.28400 0.28448 40.72714  0.28120  0.00000  0.08309
SN: PSc440025   15 0.17450 0.17544 40.24342  0.27030  0.00000  0.02564
SN: PSc440027   15 0.33820 0.33873 41.37162  0.18200  0.00000  0.02091
SN: PSc440040   15 0.27750 0.27870 40.90083  0.18480  0.00000  0.02144
SN: PSc440042   15 0.15920 0.16000 39.62871  0.16940  0.00000  0.02913
SN: PSc440050   15 0.28580 0.28700 40.86603  0.15710  0.00000  0.01557
SN: PSc440066   15 0.08400 0.08480 38.50278 251.61320  0.00000  0.09841
SN: PSc440073   15 0.15660 0.15703 39.10282  0.25780  0.00000  0.21470
SN: PSc440101   15 0.09250 0.09370 37.85125  0.22330  0.00000  0.10006
SN: PSc440112   15 0.22970 0.23068 40.09540  0.18290  0.00000  0.02699
SN: PSc440115   15 0.24550 0.24630 40.25331  0.17920  0.00000  0.03092
SN: PSc440162   15 0.42000 0.42120 41.76960  0.15930  0.00000  0.02680
SN: PSc440202   15 0.14480 0.14600 39.61407 285.98920  0.00000  0.15205
SN: PSc440216   15 0.36080 0.36200 41.53698  0.40630  0.00000  0.01552
SN: PSc440229   15 0.43780 0.43850 41.92808  0.16510  0.00000  0.02206
SN: PSc440236   15 0.43580 0.43660 41.85660  0.13290  0.00000  0.02149
SN: PSc440242   15 0.42780 0.42820 41.99358  0.14930  0.00000  0.01872
SN: PSc440285   15 0.17710 0.17790 39.84971  0.18050  0.00000  0.04057
SN: PSc440296   15 0.16410 0.16450 40.15922  1.63470  0.00000  0.15366
SN: PSc440309   15 0.27940 0.28096 40.55496  0.22720  0.00000  0.06929
SN: PSc440474   15 0.28330 0.28450 40.71465  0.21720  0.00000  0.01518
SN: PSc440504   15 0.38350 0.38480 41.63443  0.19540  0.00000  0.03632
SN: PSc440506   15 0.58900 0.58970 42.89697  0.19330  0.00000  0.05359
SN: PSc440507   15 0.29020 0.29122 40.83297  0.16450  0.00000  0.01842
SN: PSc440509   15 0.31920 0.32000 41.03792  0.15880  0.00000  0.01865
SN: PSc440525   15 0.25390 0.25510 40.42359  0.16760  0.00000  0.01949
SN: PSc440531   15 0.52300 0.52380 42.44462  0.15570  0.00000  0.01525
SN: PSc440559   15 0.43080 0.43196 42.15397  0.18450  0.00000  0.01705
SN: PSc440616   15 0.28290 0.28370 40.65879  0.12810  0.00000  0.02358
SN: PSc440638   15 0.61670 0.61804 42.89017  0.11570  0.00000  0.02532
SN: PSc440643   15 0.18960 0.19000 39.87723  0.13830  0.00000  0.02498
SN: PSc450054   15 0.38170 0.38200 41.35605  0.16390  0.00000  0.01526
SN: PSc450075   15 0.34330 0.34270 41.54714  0.26400  0.00000  0.03538
SN: PSc450080   15 0.26930 0.27060 41.14485  0.30750  0.00000  0.07833
SN: PSc450082   15 0.24880 0.25000 40.51731  0.16070  0.00000  0.01514
SN: PSc450087   15 0.37050 0.37130 41.38429  0.18220  0.00000  0.04006
SN: PSc450175   15 0.51960 0.52000 42.17295  0.19660  0.00000  0.02536
SN: PSc450200   15 0.26070 0.26190 40.49868  0.18130  0.00000  0.02766
SN: PSc450238   15 0.34330 0.34460 41.25901  0.23980  0.00000  0.03116
SN: PSc450256   15 0.32770 0.32810 41.01826  0.29020  0.00000  0.04966
SN: PSc450274   15 0.48320 0.48440 42.25510  0.20120  0.00000  0.03785
SN: PSc450284   15 0.13920 0.14000 39.68629 157.13300  0.00000  0.06548
SN: PSc450299   15 0.45330 0.45246 42.06241  0.22840  0.00000  0.02713
SN: PSc450311   15 0.21500 0.21430 40.11743  0.15080  0.00000  0.01859
SN: PSc450312   15 0.26220 0.26160 40.69685  0.17000  0.00000  0.01715
SN: PSc450335   15 0.33040 0.33120 41.37457  0.19900  0.00000  0.01436
SN: PSc450339   15 0.40960 0.41040 41.77824  0.23080  0.00000  0.02772
SN: PSc450344   15 0.24510 0.24630 40.42173  0.36010  0.00000  0.03552
SN: PSc460002   15 0.18660 0.18600 39.85086  0.11390  0.00000  0.01871
SN: PSc460003   15 0.15060 0.15000 39.24087  0.11480  0.00000  0.01832
SN: PSc460004   15 0.20920 0.21000 40.17504  0.14150  0.00000  0.03350
SN: PSc460005   15 0.29520 0.29600 41.12528  0.21440  0.00000  0.01791
SN: PSc460013   15 0.31900 0.31940 41.03290  0.20980  0.00000  0.01326
SN: PSc460022   15 0.31130 0.31210 41.39046  0.29810  0.00000  0.01447
SN: PSc460026   15 0.47680 0.47620 42.16661  0.26080  0.00000  0.05629
SN: PSc460037   15 0.30300 0.30340 41.01176  0.19880  0.00000  0.01843
SN: PSc460038   15 0.18160 0.18100 40.24519  0.22810  0.00000  0.09615
SN: PSc460054   15 0.33500 0.33440 41.20035  0.14240  0.00000  0.03093
SN: PSc460063   15 0.17490 0.17570 40.28516 281.38200  0.00000  0.05650
SN: PSc460064   15 0.24240 0.24280 40.20514  0.16350  0.00000  0.02331
SN: PSc460065   15 0.26490 0.26530 40.53111  0.17280  0.00000  0.02222
SN: PSc460066   15 0.23380 0.23427 40.32668  0.18620  0.00000  0.01591
SN: PSc460073   15 0.28380 0.28305 41.36307  0.21670  0.00000  0.02279
SN: PSc460082   15 0.33100 0.33180 41.25065  0.23430  0.00000  0.01704
SN: PSc460091   15 0.49860 0.49800 41.92883  0.20390  0.00000  0.03775
SN: PSc460105   15 0.21060 0.21000 40.04781  0.13500  0.00000  0.01931
SN: PSc470008   15 0.23960 0.24000 40.00314  0.15310  0.00000  0.02166
SN: PSc470015   15 0.33760 0.33800 41.25023  0.34870  0.00000  0.02594
SN: PSc470041   15 0.33160 0.33100 41.10551  0.12580  0.00000  0.02250
SN: PSc470043   15 0.07060 0.07000 37.70339  0.19080  0.00000  0.03563
SN: PSc470047   15 0.08060 0.08000 39.81498 269.10810  0.00000  0.12810
SN: PSc470110   15 0.34560 0.34600 41.30741  0.19050  0.00000  0.02809
SN: PSc470114   15 0.27730 0.27770 40.54136  0.25470  0.00000  0.03037
SN: PSc470232   15 0.20060 0.20000 40.14092  0.16850  0.00000  0.01905
SN: PSc470233   15 0.42830 0.42770 42.08656  0.22100  0.00000  0.03012
SN: PSc470244   15 0.36060 0.36000 41.53459  0.14190  0.00000  0.01719
SN: PSc480002   15 0.30600 0.30529 40.79192  0.20590  0.00000  0.02538
SN: PSc480035   15 0.23020 0.22900 40.18370  0.12560  0.00000  0.01596
SN: PSc480042   15 0.44680 0.44620 41.84165  0.14860  0.00000  0.01043
SN: PSc480054   15 0.17310 0.17249 39.72443  0.11260  0.00000  0.02639
SN: PSc480059   15 0.16400 0.16330 39.57839  0.20530  0.00000  0.15636
SN: PSc480064   15 0.24350 0.24290 40.67004  0.24120  0.00000  0.02677
SN: PSc480065   15 0.44290 0.44240 41.86780  0.14520  0.00000  0.02347
SN: PSc480069   15 0.50100 0.50014 42.48364  0.16410  0.00000  0.02827
SN: PSc480080   15 0.24160 0.24110 40.71135  0.14480  0.00000  0.01577
SN: PSc480126   15 0.31950 0.31900 41.32376  0.16510  0.00000  0.02290
SN: PSc480127   15 0.26900 0.26828 40.69068  0.25070  0.00000  0.03383
SN: PSc480128   15 0.34840 0.34790 41.26362  0.16900  0.00000  0.02571
SN: PSc480173   15 0.30530 0.30420 40.99863  0.17960  0.00000  0.02462
SN: PSc480179   15 0.39850 0.39780 41.62909  0.24840  0.00000  0.01496
SN: PSc480180   15 0.42530 0.42460 42.03140  0.17020  0.00000  0.01637
SN: PSc480184   15 0.33070 0.33010 41.21321  0.19630  0.00000  0.04550
SN: PSc480189   15 0.28210 0.28150 41.79718 299.20990  0.00000  0.07938
SN: PSc480195   15 0.41920 0.41870 41.74248  0.23330  0.00000  0.03819
SN: PSc480198   15 0.37590 0.37520 41.56099  0.18370  0.00000  0.04332
SN: PSc480210   15 0.66340 0.66245 42.89350  0.11480  0.00000  0.07086
SN: PSc480214   15 0.35590 0.35530 41.25754  0.20460  0.00000  0.02821
SN: PSc480236   15 0.55970 0.55910 42.42945  0.19180  0.00000  0.02410
SN: PSc480265   15 0.49970 0.49910 42.84168  0.21880  0.00000  0.01497
SN: PSc480311   15 0.53720 0.53611 42.60230  0.16590  0.00000  0.04875
SN: PSc480315   15 0.31650 0.31580 40.99022  0.21870  0.00000  0.05531
SN: PSc480360   15 0.28350 0.28300 40.71875  0.14820  0.00000  0.01496
SN: PSc480371   15 0.50290 0.50220 42.33566  0.18030  0.00000  0.02759
SN: PSc480376   15 0.42200 0.42101 41.87871  0.16650  0.00000  0.07186
SN: PSc480378   15 0.24770 0.24700 39.99698  0.16070  0.00000  0.02374
SN: PSc480427   15 0.44450 0.44351 41.90068  0.24050  0.00000  0.02960
SN: PSc480453   15 0.49680 0.49596 42.06608  0.16730  0.00000  0.02303
SN: PSc480464   15 0.22260 0.22150 40.20850  0.10850  0.00000  0.03007
SN: PSc480560   15 0.33480 0.33430 41.18317  0.17060  0.00000  0.01325
SN: PSc480631   15 0.34620 0.34500 41.07021  0.17220  0.00000  0.02964
SN: PSc480635   15 0.51700 0.51590 42.54204  0.15320  0.00000  0.01332
SN: PSc480644   15 0.35300 0.35250 41.29540  0.16290  0.00000  0.01073
SN: PSc480732   15 0.42880 0.42810 41.77747  0.12400  0.00000  0.03466
SN: PSc480782   15 0.48070 0.47965 42.39175  0.16490  0.00000  0.03414
SN: PSc480788   15 0.20040 0.19980 40.10470  0.13240  0.00000  0.01282
SN: PSc480791   15 0.44820 0.44700 41.88904  0.17890  0.00000  0.04305
SN: PSc480794   15 0.33540 0.33420 41.18379  0.16520  0.00000  0.01770
SN: PSc480813   15 0.61920 0.61860 42.80059  0.17810  0.00000  0.05642
SN: PSc480844   15 0.15960 0.15890 39.39787  0.20100  0.00000  0.08137
SN: PSc480863   15 0.39910 0.39800 41.72079  0.20990  0.00000  0.01171
SN: PSc480925   15 0.30130 0.30070 41.09008  0.18400  0.00000  0.01560
SN: PSc480943   15 0.40390 0.40320 41.67998  0.29650  0.00000  0.04573
SN: PSc490001   15 0.30470 0.30400 40.95576  0.14640  0.00000  0.01603
SN: PSc490008   15 0.11950 0.11890 38.76861  0.12910  0.00000  0.02246
SN: PSc490015   15 0.28270 0.28200 40.77599  0.13280  0.00000  0.02951
SN: PSc490037   15 0.42300 0.42190 41.61649  0.14150  0.00000  0.02330
SN: PSc490190   15 0.31080 0.31011 41.44975  0.17430  0.00000  0.01809
SN: PSc490191   15 0.35350 0.35290 41.28386  0.26980  0.00000  0.09769
SN: PSc490194   15 0.09710 0.09632 39.78805 245.13410  0.00000  0.10381
SN: PSc490274   15 0.37590 0.37517 41.55125  0.17770  0.00000  0.01986
SN: PSc490402   15 0.49540 0.49480 41.90925  0.17510  0.00000  0.03181
SN: PSc490403   15 0.52410 0.52350 42.23589  0.16140  0.00000  0.04895
SN: PSc490434   15 0.59780 0.59710 42.73832  0.15900  0.00000  0.05784
SN: PSc490442   15 0.29940 0.29880 40.90720  0.14500  0.00000  0.01617
SN: PSc490456   15 0.17620 0.17552 40.14828  0.70860  0.00000  0.09273
SN: PSc490488   15 0.42220 0.42160 41.98340  0.15920  0.00000  0.04094
SN: PSc490521   15 0.34120 0.34000 41.04161  0.25300  0.00000  0.11692
SN: PSc490561   15 0.31590 0.31520 42.39834 207.10290  0.00000  0.02073
SN: PSc490575   15 0.27320 0.27233 40.62309  0.12140  0.00000  0.01319
SN: PSc490579   15 0.21060 0.20990 40.17433  0.23010  0.00000  0.04236
SN: PSc500001   15 0.21580 0.21460 40.05565  0.14030  0.00000  0.01914
SN: PSc500004   15 0.25040 0.25000 40.40113  0.16050  0.00000  0.02112
SN: PSc500006   15 0.28580 0.28528 40.97996  0.20680  0.00000  0.03814
SN: PSc500009   15 0.34510 0.34440 41.20498  0.17850  0.00000  0.01475
SN: PSc500016   15 0.31150 0.31110 40.94899  0.18230  0.00000  0.02810
SN: PSc500018   15 0.36330 0.36210 41.38171  0.20870  0.00000  0.04508
SN: PSc500020   15 0.24090 0.24050 40.29990  0.16040  0.00000  0.02306
SN: PSc500025   15 0.32160 0.32120 41.18251  0.24210  0.00000  0.06155
SN: PSc500032   15 0.22510 0.22470 40.18448  0.21830  0.00000  0.07137
SN: PSc500035   15 0.22320 0.22210 40.13067  0.12460  0.00000  0.01846
SN: PSc500038   15 0.10800 0.10680 38.62024  0.12900  0.00000  0.02922
SN: PSc500043   15 0.25260 0.25140 40.46111  0.19660  0.00000  0.04263
SN: PSc500044   15 0.51540 0.51436 42.29811  0.15780  0.00000  0.02868
SN: PSc500048   15 0.24840 0.24720 40.54710  0.21110  0.00000  0.06955
SN: PSc500049   15 0.34590 0.34480 41.42950  0.15030  0.00000  0.02395
SN: PSc500057   15 0.38040 0.38000 41.55243  0.12340  0.00000  0.03693
SN: PSc500065   15 0.28500 0.28460 40.68127  0.13430  0.00000  0.06787
SN: PSc500067   15 0.29520 0.29480 40.29328  0.28000  0.00000  0.11330
SN: PSc500074   15 0.42290 0.42220 41.77658  0.18340  0.00000  0.02145
SN: PSc500078   15 0.35640 0.35600 41.28537  0.21340  0.00000  0.04372
SN: PSc500084   15 0.35970 0.35888 41.37110  0.18690  0.00000  0.03652
SN: PSc500085   15 0.39820 0.39750 41.68260  0.13790  0.00000  0.02394
SN: PSc500086   15 0.44480 0.44382 41.97526  0.14970  0.00000  0.04762
SN: PSc500091   15 0.33980 0.33920 41.27754  0.18080  0.00000  0.02915
SN: PSc500099   15 0.42040 0.41980 41.76775  0.14500  0.00000  0.02127
SN: PSc500100   15 0.31160 0.31100 41.14741  0.12980  0.00000  0.01568
SN: PSc500102   15 0.23620 0.23510 40.31925  0.20020  0.00000  0.02514
SN: PSc500104   15 0.48960 0.48886 41.84378  0.13700  0.00000  0.01613
SN: PSc500163   15 0.25480 0.25410 40.50987  0.21680  0.00000  0.07428
SN: PSc500165   15 0.51050 0.50990 42.59159  0.21680  0.00000  0.01805
SN: PSc500256   15 0.29570 0.29450 40.84158  0.23480  0.00000  0.03071
SN: PSc500274   15 0.43480 0.43410 41.99231  0.25430  0.00000  0.09897
SN: PSc500275   15 0.39380 0.39310 42.29892  0.25350  0.00000  0.06440
SN: PSc500278   15 0.48360 0.48255 42.55465  0.20920  0.00000  0.03239
SN: PSc500301   15 0.32540 0.32500 41.15814  0.24960  0.00000  0.05449
SN: PSc500322   15 0.30420 0.30328 41.76554  0.68660  0.00000  0.08841
SN: PSc500328   15 0.45540 0.45500 42.14616  0.14880  0.00000  0.02649
SN: PSc500362   15 0.51650 0.51580 42.32598  0.18050  0.00000  0.04001
SN: PSc500369   15 0.57580 0.57470 42.52511  0.15460  0.00000  0.01709
SN: PSc500389   15 0.49270 0.49200 41.91658  0.12950  0.00000  0.02973
SN: PSc500396   15 0.55620 0.55550 42.47274  0.12320  0.00000  0.01509
SN: PSc500484   15 0.32480 0.32410 41.77748  0.33130  0.00000  0.04711
SN: PSc500504   15 0.19900 0.19860 39.78384  0.18530  0.00000  0.04398
SN: PSc500511   15 0.33480 0.33420 41.10280  0.16690  0.00000  0.01265
SN: PSc510122   15 0.35530 0.35520 41.57169  0.15580  0.00000  0.01364
SN: PSc510147   15 0.35340 0.35330 41.19630  0.19410  0.00000  0.01607
SN: PSc510167   15 0.41880 0.41840 42.01864  0.23590  0.00000  0.01857
SN: PSc510175   15 0.35990 0.35980 41.35825  0.16130  0.00000  0.01935
SN: PSc510203   15 0.41980 0.41920 42.14620  0.17610  0.00000  0.02148
SN: PSc510234   15 0.34020 0.34010 41.52018  0.16380  0.00000  0.01879
SN: PSc510251   15 0.24040 0.24030 40.50330  0.18390  0.00000  0.02470
SN: PSc510266   15 0.43710 0.43670 41.77614  0.13000  0.00000  0.03261
SN: PSc510305   15 0.61740 0.61700 42.75671  0.14790  0.00000  0.03609
SN: PSc510318   15 0.15220 0.15160 39.35934  0.17090  0.00000  0.02185
SN: PSc510438   15 0.46010 0.45912 41.91908  0.18460  0.00000  0.02591
SN: PSc510457   15 0.50270 0.50200 42.13938  0.29000  0.00000  0.08668
SN: PSc510550   15 0.24110 0.24100 40.46724  0.11660  0.00000  0.02317
SN: PSc510556   15 0.48720 0.48662 42.32926  0.18100  0.00000  0.01334
SN: PSc510578   15 0.37010 0.37000 41.48650  0.13790  0.00000  0.02225
SN: PSc510596   15 0.16280 0.16202 39.93496 200.31450  0.00000  0.05888
SN: PSc510597   15 0.46070 0.46000 41.99881  0.17090  0.00000  0.01644
SN: PSc510638   15 0.27000 0.27000 40.72611  0.14530  0.00000  0.01424
SN: PSc510650   15 0.18300 0.18250 39.64218  0.17760  0.00000  0.03926
SN: PSc510653   15 0.35200 0.35140 41.27247  0.15680  0.00000  0.02226
SN: PSc520011   15 0.28220 0.28180 40.87333  0.11950  0.00000  0.01152
SN: PSc520015   15 0.26710 0.26640 40.61033  0.17430  0.00000  0.02661
SN: PSc520016   15 0.44800 0.44730 42.03365  0.14160  0.00000  0.02957
SN: PSc520017   15 0.61560 0.61520 42.81292  0.12190  0.00000  0.03578
SN: PSc520019   15 0.26270 0.26270 40.70912  0.14650  0.00000  0.01159
SN: PSc520021   15 0.40950 0.40880 41.69548  0.32560  0.00000  0.05808
SN: PSc520022   15 0.11940 0.11900 38.62867  0.19360  0.00000  0.10262
SN: PSc520023   15 0.26760 0.26750 40.48176  0.19450  0.00000  0.01469
SN: PSc520031   15 0.35750 0.35700 41.52964  0.17420  0.00000  0.01393
SN: PSc520041   15 0.54500 0.54430 42.69540  0.20650  0.00000  0.04945
SN: PSc520047   15 0.45100 0.45093 42.37294  0.27130  0.00000  0.03151
SN: PSc520058   15 0.46070 0.46030 42.34933  0.19330  0.00000  0.02500
SN: PSc520059   15 0.45870 0.45830 41.68883  0.13430  0.00000  0.01594
SN: PSc520061   15 0.52340 0.52300 42.42559  0.16010  0.00000  0.02987
SN: PSc520070   15 0.56110 0.56070 42.67558  0.15160  0.00000  0.05432
SN: PSc520071   15 0.41140 0.41100 41.95733  0.12780  0.00000  0.02103
SN: PSc520077   15 0.25000 0.25000 40.71766  0.14030  0.00000  0.02134
SN: PSc520083   15 0.33900 0.33860 41.11360  0.27930  0.00000  0.07812
SN: PSc520086   15 0.43090 0.43050 41.88657  0.17030  0.00000  0.05122
SN: PSc520120   15 0.57970 0.57970 42.60676  0.14410  0.00000  0.02139
SN: PSc520133   15 0.40190 0.40120 41.80338  0.12030  0.00000  0.03925
SN: PSc520138   15 0.21970 0.21960 40.14215  0.18360  0.00000  0.03067
SN: PSc520140   15 0.26710 0.26705 41.69519 165.10040  0.00000  0.01908
SN: PSc520155   15 0.22290 0.22230 40.22942  0.15990  0.00000  0.01599
SN: PSc520188   15 0.28040 0.28000 40.74791  0.14680  0.00000  0.02380
SN: PSc520225   15 0.38480 0.38470 42.00970  0.17770  0.00000  0.06760
SN: PSc520232   15 0.47180 0.47140 42.04274  0.10940  0.00000  0.02271
SN: PSc520252   15 0.64700 0.64690 43.14657  0.13720  0.00000  0.04588
SN: PSc530001   15 0.43350 0.43310 41.80331  0.13170  0.00000  0.01782
SN: PSc530031   15 0.33600 0.33590 41.14067  0.17770  0.00000  0.02692
SN: PSc530032   15 0.49050 0.49040 42.23134  0.18670  0.00000  0.01567
SN: PSc530037   15 0.26880 0.27000 40.73496  0.12750  0.00000  0.02902
SN: PSc530052   15 0.66450 0.66440 43.12347  0.14750  0.00000  0.02289
SN: PSc530081   15 0.32920 0.32910 41.26512  0.14550  0.00000  0.01144
SN: PSc530082   15 0.47200 0.47190 42.25691  0.17650  0.00000  0.03810
SN: PSc530088   15 0.48400 0.48576 42.09288  0.18670  0.00000  0.04019
SN: PSc530089   15 0.47670 0.47630 42.16473  0.14560  0.00000  0.01198
SN: PSc530093   15 0.35000 0.34989 41.08442  0.14820  0.00000  0.00970
SN: PSc530100   15 0.31630 0.31750 40.77037  0.17950  0.00000  0.02141
SN: PSc530105   15 0.51410 0.51380 42.74113  0.17870  0.00000  0.02103
SN: PSc530112   15 0.31450 0.31570 41.25481  0.13310  0.00000  0.01099
SN: PSc530115   15 0.30160 0.30160 41.07198  0.23320  0.00000  0.05145
SN: PSc530198   15 0.37620 0.37740 41.52933  0.19410  0.00000  0.03250
SN: PSc530201   15 0.33540 0.33660 41.47712  0.28800  0.00000  0.14229
SN: PSc530218   15 0.50800 0.50920 41.91973  0.15990  0.00000  0.06507
SN: PSc530219   15 0.32880 0.33000 41.48584  0.14510  0.00000  0.01722
SN: PSc530251   15 0.41180 0.41300 41.91606  0.20420  0.00000  0.04729
SN: PSc530302   15 0.33800 0.33790 41.28437  0.20490  0.00000  0.02774
SN: PSc530303   15 0.58120 0.58112 42.79559  0.19580  0.00000  0.04312
SN: PSc530460   15 0.21520 0.21630 40.20805  0.11990  0.00000  0.01172
SN: PSc530500   15 0.27280 0.27270 40.58703  0.28090  0.00000  0.02854
SN: PSc530501   15 0.47420 0.47411 42.37774  0.16040  0.00000  0.02844
SN: PSc530502   15 0.46210 0.46200 41.88862  0.17530  0.00000  0.03056
SN: PSc530540   15 0.23360 0.23480 40.32603  0.26710  0.00000  0.03313
SN: PSc530542   15 0.24740 0.24860 40.47479  0.25210  0.00000  0.04120
SN: PSc530547   15 0.19780 0.19910 40.92735 58.05720  0.00000  0.04428
SN: PSc530548   15 0.37660 0.37790 41.70254  0.24260  0.00000  0.04525
SN: PSc530580   15 0.31200 0.31190 41.80324 172.55480  0.00000  0.01788
SN: PSc530585   15 0.42020 0.42140 41.56144  0.17210  0.00000  0.01219
SN: PSc530618   15 0.42600 0.42600 42.09796  0.22490  0.00000  0.01559
SN: PSc530621   15 0.33000 0.33090 41.16624  0.12630  0.00000  0.04485
SN: PSc530629   15 0.28780 0.28860 40.74091  0.24460  0.00000  0.03114
SN: PSc530630   15 0.36230 0.36310 41.47391  0.21380  0.00000  0.03036
SN: PSc530641   15 0.41900 0.41890 41.68892  0.18410  0.00000  0.02983
SN: PSc530704   15 0.39050 0.39040 41.80246  0.14360  0.00000  0.01351
SN: PSc540002   15 0.34020 0.34010 41.39014  0.22100  0.00000  0.02009
SN: PSc540029   15 0.49970 0.49960 41.92051  0.17100  0.00000  0.03340
SN: PSc540033   15 0.31250 0.31240 41.17458  0.23660  0.00000  0.05265
SN: PSc540040   15 0.52320 0.52440 42.74918  0.16080  0.00000  0.04695
SN: PSc540046   15 0.40650 0.40770 41.90737  0.26890  0.00000  0.04053
SN: PSc540076   15 0.35010 0.35130 41.44223  0.16040  0.00000  0.01349
SN: PSc540087   15 0.27380 0.27500 40.91746  0.13970  0.00000  0.02860
SN: PSc540088   15 0.31480 0.31600 40.97061  0.21930  0.00000  0.04257
SN: PSc540091   15 0.40520 0.40640 41.84713  0.21270  0.00000  0.05893
SN: PSc540095   15 0.18750 0.18895 39.24771  0.21660  0.00000  0.02475
SN: PSc540110   15 0.34300 0.34300 41.07039  0.17350  0.00000  0.01569
SN: PSc540112   15 0.21080 0.21200 40.04536  0.13510  0.00000  0.01420
SN: PSc540116   15 0.35880 0.36000 41.41679  0.19910  0.00000  0.02207
SN: PSc540118   15 0.47530 0.47650 42.32525  0.13950  0.00000  0.03422
SN: PSc540119   15 0.27430 0.27550 40.73749  0.18200  0.00000  0.01402
SN: PSc540132   15 0.48770 0.48890 42.22123  0.19580  0.00000  0.01503
SN: PSc540134   15 0.51640 0.51760 42.36418  0.15940  0.00000  0.02216
SN: PSc540138   15 0.36510 0.36590 41.50059  0.14220  0.00000  0.01439
SN: PSc540142   15 0.30620 0.30610 42.00331  3.92540  0.00000  0.04796
