VARNAMES: CID HOSTGAL_LOGMASS
SN: PSc480002 10.442
SN: PSc480003 10.089
SN: PSc480011 9.405
SN: PSc480015 9.187
SN: PSc480024 10.096
SN: PSc480025 9.973
SN: PSc480027 8.971
SN: PSc480028 9.904
SN: PSc480035 10.287
SN: PSc480037 9.701
SN: PSc480039 9.183
SN: PSc480040 10.263
SN: PSc480041 9.422
SN: PSc480042 9.127
SN: PSc480052 9.166
SN: PSc480053 -9
SN: PSc480054 10.478
SN: PSc480058 9.523
SN: PSc480059 11.172
SN: PSc480063 9.072
SN: PSc480064 8.56
SN: PSc480065 10.533
SN: PSc480066 10.62
SN: PSc480069 8.886
SN: PSc480076 9.892
SN: PSc480080 10.24
SN: PSc480091 10.069
SN: PSc480098 10.779
SN: PSc480103 9.238
SN: PSc480111 10.974
SN: PSc480114 9.817
SN: PSc480115 8.782
SN: PSc480116 9.359
SN: PSc480118 10.433
SN: PSc480126 10.379
SN: PSc480127 9.797
SN: PSc480128 10.814
SN: PSc480129 9.175
SN: PSc480133 9.834
SN: PSc480136 10.505
SN: PSc480138 11.25
SN: PSc480150 9.009
SN: PSc480151 9.403
SN: PSc480154 9.54
SN: PSc480155 9.535
SN: PSc480160 9.276
SN: PSc480162 9.253
SN: PSc480168 9.567
SN: PSc480170 7.677
SN: PSc480173 11.392
SN: PSc480175 -9
SN: PSc480178 10.602
SN: PSc480179 9.32
SN: PSc480180 10.393
SN: PSc480181 8.508
SN: PSc480184 10.642
SN: PSc480188 10.266
SN: PSc480189 10.245
SN: PSc480191 -9
SN: PSc480192 10.896
SN: PSc480193 11.286
SN: PSc480195 9.906
SN: PSc480196 -9
SN: PSc480198 10.856
SN: PSc480199 10.861
SN: PSc480201 -9
SN: PSc480210 12.654
SN: PSc480214 10.552
SN: PSc480216 10.965
SN: PSc480228 -9
SN: PSc480229 -9
SN: PSc480233 8.338
SN: PSc480234 9.672
SN: PSc480236 11.16
SN: PSc480250 10.306
SN: PSc480253 10.339
SN: PSc480254 10.144
SN: PSc480255 10.864
SN: PSc480259 10.307
SN: PSc480264 8.985
SN: PSc480265 10.373
SN: PSc480278 8.263
SN: PSc480279 10.238
SN: PSc480284 9.371
SN: PSc480288 9.842
SN: PSc480295 9.009
SN: PSc480304 9.968
SN: PSc480305 11.148
SN: PSc480311 -9
SN: PSc480315 10.684
SN: PSc480316 10.836
SN: PSc480318 8.501
SN: PSc480319 10.708
SN: PSc480321 -9
SN: PSc480348 9.336
SN: PSc480352 10.933
SN: PSc480357 9.257
SN: PSc480360 10.968
SN: PSc480367 9.431
SN: PSc480370 9.422
SN: PSc480371 9.847
SN: PSc480372 9.588
SN: PSc480375 8.771
SN: PSc480376 10.671
SN: PSc480378 8.056
SN: PSc480382 8.525
SN: PSc480396 9.107
SN: PSc480402 9.64
SN: PSc480409 10.1
SN: PSc480411 8.686
SN: PSc480418 8.749
SN: PSc480427 10.896
SN: PSc480433 9.277
SN: PSc480438 10.862
SN: PSc480439 6.536
SN: PSc480445 -9
SN: PSc480447 9.115
SN: PSc480448 9.78
SN: PSc480449 9.602
SN: PSc480453 8.064
SN: PSc480455 9.804
SN: PSc480456 9.502
SN: PSc480464 10.45
SN: PSc480478 8.867
SN: PSc480480 10.297
SN: PSc480481 8.876
SN: PSc480483 10.111
SN: PSc480488 10.195
SN: PSc480500 9.949
SN: PSc480510 9.536
SN: PSc480530 7.995
SN: PSc480556 9.786
SN: PSc480560 9.515
SN: PSc480584 -9
SN: PSc480585 11.084
SN: PSc480588 10.455
SN: PSc480589 8.868
SN: PSc480599 10.414
SN: PSc480609 -9
SN: PSc480611 8.283
SN: PSc480613 9.875
SN: PSc480630 10.432
SN: PSc480631 10.325
SN: PSc480635 8.899
SN: PSc480641 11.051
SN: PSc480643 8.817
SN: PSc480644 10.444
SN: PSc480645 -9
SN: PSc480677 8.76
SN: PSc480685 10.633
SN: PSc480690 10.97
SN: PSc480695 10.267
SN: PSc480696 11.62
SN: PSc480705 -9
SN: PSc480715 9.973
SN: PSc480717 7.519
SN: PSc480730 9.526
SN: PSc480732 10.856
SN: PSc480740 8.826
SN: PSc480741 10.557
SN: PSc480749 8.768
SN: PSc480757 9.942
SN: PSc480761 10.345
SN: PSc480776 5.002
SN: PSc480779 10.48
SN: PSc480781 10.346
SN: PSc480782 9.917
SN: PSc480783 -9
SN: PSc480788 10.367
SN: PSc480791 10.112
SN: PSc480794 9.467
SN: PSc480806 8.136
SN: PSc480811 11.103
SN: PSc480813 11.425
SN: PSc480816 8.159
SN: PSc480817 9.028
SN: PSc480818 -9
SN: PSc480819 8.194
SN: PSc480823 -9
SN: PSc480827 10.256
SN: PSc480835 8.687
SN: PSc480840 -9
SN: PSc480844 10.441
SN: PSc480845 -9
SN: PSc480846 11.098
SN: PSc480848 9.702
SN: PSc480853 9.065
SN: PSc480861 9.718
SN: PSc480863 10.679
SN: PSc480864 -9
SN: PSc480865 9.051
SN: PSc480866 9.22
SN: PSc480868 8.404
SN: PSc480870 10.48
SN: PSc480873 -9
SN: PSc480876 8.865
SN: PSc480882 9.584
SN: PSc480883 9.561
SN: PSc480888 9.887
SN: PSc480891 10.086
SN: PSc480901 6.691
SN: PSc480911 10.241
SN: PSc480914 7.591
SN: PSc480915 7.649
SN: PSc480916 10.169
SN: PSc480917 5.819
SN: PSc480918 11.069
SN: PSc480921 10.441
SN: PSc480922 10.544
SN: PSc480925 8.965
SN: PSc480927 9.638
SN: PSc480930 9.598
SN: PSc480941 10.121
SN: PSc480943 8.891
SN: PSc480945 10.791
SN: PSc480947 10.417
SN: PSc480951 9.8
SN: PSc480958 10.06
SN: PSc490001 10.614
SN: PSc490007 9.567
SN: PSc490008 9.098
SN: PSc490015 10.182
SN: PSc490019 10.256
SN: PSc490023 10.137
SN: PSc490025 9.319
SN: PSc490031 8.945
SN: PSc490037 11.057
SN: PSc490064 10.388
SN: PSc490082 8.338
SN: PSc490126 9.191
SN: PSc490136 9.442
SN: PSc490142 -9
SN: PSc490148 9.524
SN: PSc490156 9.174
SN: PSc490181 10.166
SN: PSc490190 10.255
SN: PSc490191 9.836
SN: PSc490194 7.119
SN: PSc490195 10.815
SN: PSc490196 11.078
SN: PSc490199 11.21
SN: PSc490203 10.881
SN: PSc490206 11.554
SN: PSc490237 8.968
SN: PSc490241 8.82
SN: PSc490274 10.716
SN: PSc490278 10.056
SN: PSc490281 10.024
SN: PSc490282 9.705
SN: PSc490285 10.229
SN: PSc490289 9.494
SN: PSc490316 10.353
SN: PSc490328 9.037
SN: PSc490337 9.673
SN: PSc490348 9.797
SN: PSc490351 10.14
SN: PSc490361 11.162
SN: PSc490363 11.418
SN: PSc490369 9.403
SN: PSc490379 9.31
SN: PSc490402 11.62
SN: PSc490403 10.081
SN: PSc490409 8.809
SN: PSc490420 10.34
SN: PSc490422 -9
SN: PSc490434 11.464
SN: PSc490435 8.072
SN: PSc490439 10.213
SN: PSc490442 10.589
SN: PSc490456 9.12
SN: PSc490479 6.246
SN: PSc490480 9.545
SN: PSc490486 8.911
SN: PSc490488 9.637
SN: PSc490521 9.833
SN: PSc490527 8.927
SN: PSc490531 -9
SN: PSc490557 8.171
SN: PSc490558 9.574
SN: PSc490561 9.79
SN: PSc490563 8.813
SN: PSc490568 7.692
SN: PSc490575 10.616
SN: PSc490579 10.821
SN: PSc490583 8.896
SN: PSc490588 10.709
SN: PSc500001 10.738
SN: PSc500003 9.867
SN: PSc500004 8.659
SN: PSc500006 8.506
SN: PSc500007 10.439
SN: PSc500009 11.069
SN: PSc500012 -9
SN: PSc500014 8.363
SN: PSc500016 10.756
SN: PSc500018 10.358
SN: PSc500020 11.282
SN: PSc500021 9.459
SN: PSc500022 7.937
SN: PSc500023 9.851
SN: PSc500024 9.996
SN: PSc500025 10.844
SN: PSc500030 10.354
SN: PSc500031 9.624
SN: PSc500032 10.877
SN: PSc500035 11.418
SN: PSc500036 8.184
SN: PSc500037 10.775
SN: PSc500038 10.156
SN: PSc500039 8.838
SN: PSc500043 10.35
SN: PSc500044 11.043
SN: PSc500047 8.725
SN: PSc500048 10.278
SN: PSc500049 11.121
SN: PSc500057 8.133
SN: PSc500063 8.3
SN: PSc500065 9.646
SN: PSc500067 9.132
SN: PSc500070 9.882
SN: PSc500072 8.494
SN: PSc500074 9.112
SN: PSc500076 10.789
SN: PSc500077 7.689
SN: PSc500078 10.294
SN: PSc500081 10.449
SN: PSc500082 9.3
SN: PSc500084 10.097
SN: PSc500085 10.984
SN: PSc500086 9.421
SN: PSc500088 10.917
SN: PSc500090 9.186
SN: PSc500091 9.738
SN: PSc500093 9.225
SN: PSc500095 9.948
SN: PSc500096 8.252
SN: PSc500097 10.075
SN: PSc500099 11.398
SN: PSc500100 10.331
SN: PSc500102 9.665
SN: PSc500103 10.064
SN: PSc500104 9.205
SN: PSc500110 10.591
SN: PSc500111 10.446
SN: PSc500113 10.198
SN: PSc500116 11.017
SN: PSc500117 9.827
SN: PSc500120 9.656
SN: PSc500121 8.497
SN: PSc500128 10.354
SN: PSc500138 7.524
SN: PSc500146 10.832
SN: PSc500148 10.2
SN: PSc500149 10.027
SN: PSc500154 9.056
SN: PSc500155 8.181
SN: PSc500161 7.557
SN: PSc500162 9.104
SN: PSc500163 10.171
SN: PSc500165 10.923
SN: PSc500166 10.675
SN: PSc500184 9.576
SN: PSc500216 9.888
SN: PSc500218 10.67
SN: PSc500230 9.617
SN: PSc500231 9.289
SN: PSc500256 9.504
SN: PSc500271 11.163
SN: PSc500274 8.41
SN: PSc500275 10.807
SN: PSc500277 8.645
SN: PSc500278 10.89
SN: PSc500279 8.028
SN: PSc500282 10.756
SN: PSc500283 10.471
SN: PSc500285 10.914
SN: PSc500287 8.941
SN: PSc500288 7.925
SN: PSc500297 10.319
SN: PSc500299 11.757
SN: PSc500301 9.699
SN: PSc500302 8.851
SN: PSc500303 8.723
SN: PSc500309 9.83
SN: PSc500322 9.164
SN: PSc500328 10.589
SN: PSc500332 9.925
SN: PSc500333 10.459
SN: PSc500335 8.814
SN: PSc500344 10.414
SN: PSc500357 11.012
SN: PSc500362 11.119
SN: PSc500365 10.307
SN: PSc500366 8.619
SN: PSc500369 9.644
SN: PSc500384 8.479
SN: PSc500389 11.159
SN: PSc500394 10.743
SN: PSc500396 9.701
SN: PSc500401 8.411
SN: PSc500403 10.072
SN: PSc500430 11.072
SN: PSc500433 10.99
SN: PSc500435 9.915
SN: PSc500439 10.183
SN: PSc500440 10.367
SN: PSc500442 11.794
SN: PSc500445 11.254
SN: PSc500457 11.288
SN: PSc500467 9.738
SN: PSc500468 9.58
SN: PSc500469 10.728
SN: PSc500476 9.604
SN: PSc500484 9.785
SN: PSc500487 9.467
SN: PSc500489 -9
SN: PSc500491 10.359
SN: PSc500497 10.075
SN: PSc500504 10.633
SN: PSc500506 10.914
SN: PSc500507 9.737
SN: PSc500509 9.785
SN: PSc500511 9.279
SN: PSc500512 7.962
SN: PSc510001 9.381
SN: PSc510006 10.244
SN: PSc510009 10.507
SN: PSc510011 10.953
SN: PSc510018 10.332
SN: PSc510026 10.823
SN: PSc510031 9.748
SN: PSc510041 10.383
SN: PSc510059 10.654
SN: PSc510078 10.213
SN: PSc510082 9.419
SN: PSc510095 10.588
SN: PSc510099 10.723
SN: PSc510107 11.133
SN: PSc510110 10.701
SN: PSc510113 8.207
SN: PSc510114 8.657
SN: PSc510122 10.416
SN: PSc510124 8.939
SN: PSc510127 9.214
SN: PSc510129 10.835
SN: PSc510130 8.608
SN: PSc510131 10.354
SN: PSc510141 10.046
SN: PSc510147 9.741
SN: PSc510148 -9
SN: PSc510158 8.763
SN: PSc510161 -9
SN: PSc510167 11.012
SN: PSc510172 8.727
SN: PSc510174 9.194
SN: PSc510175 9.526
SN: PSc510185 9.593
SN: PSc510186 8.011
SN: PSc510198 10.463
SN: PSc510202 9.211
SN: PSc510203 10.915
SN: PSc510232 9.248
SN: PSc510234 10.685
SN: PSc510238 8.584
SN: PSc510240 11.256
SN: PSc510245 10.796
SN: PSc510248 9.845
SN: PSc510249 9.514
SN: PSc510250 10.5
SN: PSc510251 11.094
SN: PSc510255 7.293
SN: PSc510265 10.539
SN: PSc510266 11.259
SN: PSc510274 10.14
SN: PSc510275 10.478
SN: PSc510276 9.835
SN: PSc510280 9.308
SN: PSc510282 8.676
SN: PSc510283 10.37
SN: PSc510285 -9
SN: PSc510305 9.122
SN: PSc510318 9.285
SN: PSc510324 10.482
SN: PSc510330 9.141
SN: PSc510334 9.521
SN: PSc510335 10.565
SN: PSc510339 8.504
SN: PSc510350 -9
SN: PSc510357 9.307
SN: PSc510375 8.807
SN: PSc510377 11
SN: PSc510389 10.494
SN: PSc510438 9.604
SN: PSc510456 10.449
SN: PSc510457 9.742
SN: PSc510460 10.815
SN: PSc510471 8.888
SN: PSc510473 11.114
SN: PSc510492 9.087
SN: PSc510506 -9
SN: PSc510519 10.636
SN: PSc510522 10.953
SN: PSc510524 10.211
SN: PSc510527 8.023
SN: PSc510533 10.103
SN: PSc510538 10.73
SN: PSc510539 10.694
SN: PSc510550 10.235
SN: PSc510556 9.95
SN: PSc510557 8.365
SN: PSc510578 8.497
SN: PSc510596 10.782
SN: PSc510597 9.21
SN: PSc510598 11.464
SN: PSc510602 9.203
SN: PSc510603 -9
SN: PSc510619 9.41
SN: PSc510630 10.132
SN: PSc510631 9.647
SN: PSc510638 8.06
SN: PSc510641 10.545
SN: PSc510650 11.564
SN: PSc510651 9.939
SN: PSc510653 8.976
SN: PSc510654 -9
SN: PSc510658 9.269
SN: PSc520001 -9
SN: PSc520002 7.553
SN: PSc520008 9.927
SN: PSc520011 10.81
SN: PSc520012 -9
SN: PSc520015 10.265
SN: PSc520016 9.555
SN: PSc520017 10.875
SN: PSc520019 10.819
SN: PSc520020 10.172
SN: PSc520021 10.102
SN: PSc520022 10.09
SN: PSc520023 11.007
SN: PSc520024 -9
SN: PSc520031 9.523
SN: PSc520036 8.598
SN: PSc520041 10.123
SN: PSc520047 8.925
SN: PSc520049 8.804
SN: PSc520054 9.511
SN: PSc520056 7.348
SN: PSc520058 9.586
SN: PSc520059 10.442
SN: PSc520061 10.897
SN: PSc520070 10.252
SN: PSc520071 10.377
SN: PSc520075 11.099
SN: PSc520077 11.082
SN: PSc520083 10.87
SN: PSc520086 10.076
SN: PSc520094 10.997
SN: PSc520108 9.789
SN: PSc520112 -9
SN: PSc520113 11.195
SN: PSc520116 9.861
SN: PSc520118 10.255
SN: PSc520119 11.124
SN: PSc520120 8.759
SN: PSc520123 10.054
SN: PSc520125 -9
SN: PSc520128 10.45
SN: PSc520130 8.274
SN: PSc520133 10.273
SN: PSc520138 10.491
SN: PSc520140 8.639
SN: PSc520144 10.216
SN: PSc520152 10.479
SN: PSc520153 10.114
SN: PSc520155 9.749
SN: PSc520160 9.119
SN: PSc520170 10.941
SN: PSc520174 10.261
SN: PSc520175 10.062
SN: PSc520180 -9
SN: PSc520182 9.475
SN: PSc520188 9.096
SN: PSc520202 10.181
SN: PSc520215 9.745
SN: PSc520218 8.536
SN: PSc520220 8.286
SN: PSc520222 -9
SN: PSc520225 11.128
SN: PSc520232 9.264
SN: PSc520233 10.158
SN: PSc520252 9.547
SN: PSc530001 9.601
SN: PSc530004 9.959
SN: PSc530006 10.08
SN: PSc530007 11.136
SN: PSc530008 9.052
SN: PSc530009 9.074
SN: PSc530024 10.292
SN: PSc530031 11.119
SN: PSc530032 10.492
SN: PSc530037 10.523
SN: PSc530041 10.908
SN: PSc530046 10.074
SN: PSc530048 9.631
SN: PSc530050 10.159
SN: PSc530052 10.343
SN: PSc530055 10.651
SN: PSc530060 -9
SN: PSc530061 10.62
SN: PSc530062 10.076
SN: PSc530069 10.517
SN: PSc530070 9.295
SN: PSc530071 -9
SN: PSc530072 9.025
SN: PSc530076 10.85
SN: PSc530077 -9
SN: PSc530078 10.216
SN: PSc530079 -9
SN: PSc530080 9.546
SN: PSc530081 9.926
SN: PSc530082 9.242
SN: PSc530083 9.429
SN: PSc530084 8.377
SN: PSc530085 9.961
SN: PSc530086 10.382
SN: PSc530088 10.714
SN: PSc530089 9.77
SN: PSc530094 10.929
SN: PSc530096 10.965
SN: PSc530100 8.782
SN: PSc530102 -9
SN: PSc530105 9.85
SN: PSc530107 9.831
SN: PSc530112 10.28
SN: PSc530115 11.228
SN: PSc530129 -9
SN: PSc530130 -9
SN: PSc530135 8.666
SN: PSc530153 10.642
SN: PSc530154 8.217
SN: PSc530157 7.478
SN: PSc530161 9.179
SN: PSc530162 10.396
SN: PSc530168 8.806
SN: PSc530171 10.042
SN: PSc530176 10.751
SN: PSc530178 10.015
SN: PSc530180 10.826
SN: PSc530181 10.599
SN: PSc530182 7.376
SN: PSc530195 10.89
SN: PSc530197 10.13
SN: PSc530198 9.233
SN: PSc530201 7.953
SN: PSc530203 8.773
SN: PSc530206 9.028
SN: PSc530208 9.154
SN: PSc530216 10.05
SN: PSc530218 9.787
SN: PSc530219 10.648
SN: PSc530220 9.284
SN: PSc530221 10.28
SN: PSc530229 11.836
SN: PSc530234 9.253
SN: PSc530236 9.601
SN: PSc530237 8.812
SN: PSc530238 8.181
SN: PSc530239 10.379
SN: PSc530241 9.987
SN: PSc530242 10.484
SN: PSc530243 -9
SN: PSc530244 9.876
SN: PSc530249 8.634
SN: PSc530250 10.198
SN: PSc530251 8.506
SN: PSc530258 9.428
SN: PSc530277 10.333
SN: PSc530278 6.884
SN: PSc530286 9.846
SN: PSc530291 9.35
SN: PSc530295 10.929
SN: PSc530302 9.636
SN: PSc530303 10.181
SN: PSc530305 10.792
SN: PSc530306 9.682
SN: PSc530311 9.941
SN: PSc530317 11.437
SN: PSc530324 10.126
SN: PSc530326 7.499
SN: PSc530327 8.94
SN: PSc530334 9.739
SN: PSc530366 9.327
SN: PSc530395 8.661
SN: PSc530424 9.791
SN: PSc530426 8.678
SN: PSc530430 8.286
SN: PSc530431 10.808
SN: PSc530447 5.05
SN: PSc530460 10.686
SN: PSc530465 7.982
SN: PSc530473 10.399
SN: PSc530493 8.928
SN: PSc530495 -9
SN: PSc530500 8.732
SN: PSc530501 10.76
SN: PSc530502 9.732
SN: PSc530515 9.417
SN: PSc530516 -9
SN: PSc530521 8.943
SN: PSc530522 9.56
SN: PSc530532 9.179
SN: PSc530536 8.155
SN: PSc530537 8.396
SN: PSc530540 9.837
SN: PSc530542 9.012
SN: PSc530547 10.098
SN: PSc530548 10.198
SN: PSc530556 11.003
SN: PSc530566 10.272
SN: PSc530580 7.743
SN: PSc530585 10.654
SN: PSc530586 10.87
SN: PSc530590 10.12
SN: PSc530592 8.005
SN: PSc530593 10.595
SN: PSc530595 10.875
SN: PSc530605 8.597
SN: PSc530618 10.783
SN: PSc530621 9.842
SN: PSc530625 8.24
SN: PSc530629 8.1
SN: PSc530630 10.599
SN: PSc530637 9.813
SN: PSc530638 9.908
SN: PSc530641 10.79
SN: PSc530658 -9
SN: PSc530691 -9
SN: PSc530696 10.072
SN: PSc530698 10.223
SN: PSc530704 10.782
SN: PSc540001 8.543
SN: PSc540002 8.895
SN: PSc540008 8.63
SN: PSc540009 11.383
SN: PSc540012 9.542
SN: PSc540016 9.636
SN: PSc540018 10.25
SN: PSc540029 11.129
SN: PSc540033 10.332
SN: PSc540039 -9
SN: PSc540040 10.583
SN: PSc540042 9.726
SN: PSc540043 10.07
SN: PSc540045 10.305
SN: PSc540046 10.685
SN: PSc540061 9.295
SN: PSc540067 9.462
SN: PSc540069 10.301
SN: PSc540076 9.002
SN: PSc540077 9.119
SN: PSc540082 9.589
SN: PSc540085 9.158
SN: PSc540086 9.442
SN: PSc540087 10.171
SN: PSc540088 10.569
SN: PSc540091 10.889
SN: PSc540095 8.623
SN: PSc540097 10.025
SN: PSc540098 10.78
SN: PSc540110 10.831
SN: PSc540112 11.208
SN: PSc540116 8.938
SN: PSc540118 10.019
SN: PSc540119 8.713
SN: PSc540123 9.833
SN: PSc540124 -9
SN: PSc540132 10.763
SN: PSc540134 11.154
SN: PSc540138 10.47
SN: PSc540141 8.668
SN: PSc540142 9.72
SN: PSc540147 9.867
SN: PSc540152 10.193
SN: PSc540154 10.837
SN: PSc540156 10.535
SN: PSc540157 10.59
SN: PSc540163 9.892
SN: PSc540165 7.451
SN: PSc540172 9.235
SN: PSc540181 9.865
SN: PSc540194 10.159
SN: PSc540196 10.321
SN: PSc540203 10.084
SN: PSc540204 9.633
SN: PSc540206 9.219
SN: PSc540207 10.863
SN: PSc540213 9.153
SN: PSc540215 10.205
SN: PSc540217 9.215
SN: PSc540218 10.664
SN: PSc540221 9.67
SN: PSc540224 11.115
SN: PSc540227 9.768
SN: PSc540228 9.617
SN: PSc540233 8.608
SN: PSc540236 -9
SN: PSc540240 9.162
SN: PSc540241 9.139
SN: PSc540242 10.579
SN: PSc540249 9.867
SN: PSc540250 10.628
SN: PSc540251 9.841
SN: PSc540252 10.274
SN: PSc540255 11.306
SN: PSc540259 -9
SN: PSc540261 10.929
SN: PSc540265 9.527
SN: PSc540266 10.727
SN: PSc540267 9.632
SN: PSc540269 11.196
SN: PSc540270 9.786
SN: PSc540271 -9
SN: PSc540272 9.006
SN: PSc540273 8.394
SN: PSc540275 10.234
SN: PSc540284 9.425
SN: PSc540291 10.045
SN: PSc550003 10.023
SN: PSc550005 10.089
SN: PSc550006 9.442
SN: PSc550007 9.534
SN: PSc550008 8.303
SN: PSc550009 10.619
SN: PSc550014 10.114
SN: PSc550022 -9
SN: PSc550025 11.016
SN: PSc550027 9.874
SN: PSc550029 8.762
SN: PSc550031 10.77
SN: PSc550032 10.354
SN: PSc550040 10.385
SN: PSc550041 -9
SN: PSc550043 10.352
SN: PSc550045 10.014
SN: PSc550047 11.119
SN: PSc550050 10.857
SN: PSc550053 9.701
SN: PSc550060 10.46
SN: PSc550061 10.885
SN: PSc550062 11.143
SN: PSc550063 9.598
SN: PSc550065 10.265
SN: PSc550067 8.941
SN: PSc550069 10.014
SN: PSc550072 9.625
SN: PSc550077 10.478
SN: PSc550080 -9
SN: PSc550086 10.267
SN: PSc550088 10.331
SN: PSc550089 9.558
SN: PSc550096 9.785
SN: PSc550108 10.372
SN: PSc550116 5
SN: PSc550119 10.347
SN: PSc550120 10.649
SN: PSc550130 10.205
SN: PSc550134 10.595
SN: PSc550140 8.532
SN: PSc550146 10.671
SN: PSc550150 10.245
SN: PSc550152 11.529
SN: PSc550154 10.099
SN: PSc550155 10.325
SN: PSc550176 10.561
SN: PSc550177 10.301
SN: PSc550181 8.474
SN: PSc550190 10.437
SN: PSc550196 8.906
SN: PSc550197 10.94
SN: PSc550200 10.562
SN: PSc550202 9.208
SN: PSc550211 10.551
SN: PSc550218 7.918
SN: PSc550219 9.15
SN: PSc550223 10.909
SN: PSc550225 10.623
SN: PSc550226 10.561
SN: PSc550227 10.943
SN: PSc560003 11.092
SN: PSc560024 9.07
SN: PSc560026 9.399
SN: PSc560033 9.522
SN: PSc560054 10.33
SN: PSc560059 10.29
SN: PSc560060 9.311
SN: PSc560063 9.372
SN: PSc560075 10.474
SN: PSc560087 10.78
SN: PSc560099 10.988
SN: PSc560100 10.65
SN: PSc560103 9.073
SN: PSc560104 8.385
SN: PSc560106 10.347
SN: PSc560107 10.729
SN: PSc560109 8.663
SN: PSc560110 9.265
SN: PSc560111 10.986
SN: PSc560113 9.612
SN: PSc560116 9.679
SN: PSc560117 10.71
SN: PSc560120 10.386
SN: PSc560121 8.102
SN: PSc560124 10.463
SN: PSc560125 8.187
SN: PSc560126 9.471
SN: PSc560127 10.62
SN: PSc560128 -9
SN: PSc560129 -9
SN: PSc560134 8.679
SN: PSc560138 10.414
SN: PSc560144 9.289
SN: PSc560148 10.287
SN: PSc560149 9.538
SN: PSc560150 11.107
SN: PSc560151 11.047
SN: PSc560152 10.927
SN: PSc560156 10.94
SN: PSc560157 5.742
SN: PSc560166 10.646
SN: PSc570001 7.54
SN: PSc570006 8.298
SN: PSc570007 7.761
SN: PSc570008 10.623
SN: PSc570010 8.215
SN: PSc570011 5.813
SN: PSc570012 8.612
SN: PSc570014 11.124
SN: PSc570017 10.105
SN: PSc570022 9.142
SN: PSc570024 9.61
SN: PSc570025 9.21
SN: PSc570026 7.922
SN: PSc570028 9.932
SN: PSc570030 10.111
SN: PSc570035 10.311
SN: PSc570036 9.653
SN: PSc570038 11.126
SN: PSc570041 9.269
SN: PSc570043 8.313
SN: PSc570048 10.926
SN: PSc570051 9.95
SN: PSc570052 10.004
SN: PSc570055 -9
SN: PSc570056 10.363
SN: PSc570060 8.588
SN: PSc570061 10.762
SN: PSc570062 9.009
SN: PSc570070 9.086
SN: PSc570072 8.606
SN: PSc570077 10.978
SN: PSc570079 9.971
SN: PSc570080 10.436
SN: PSc570081 9.381
SN: PSc570083 10.337
SN: PSc570086 -9
SN: PSc570088 10.842
SN: PSc570091 9.849
SN: PSc570096 8.118
SN: PSc570097 10.457
SN: PSc580001 9.422
SN: PSc580002 8.648
SN: PSc580004 10.033
SN: PSc580005 10.223
SN: PSc580006 11.083
SN: PSc580009 10.477
SN: PSc580010 10.931
SN: PSc580011 9.658
SN: PSc580015 8.089
SN: PSc580016 7.658
SN: PSc580017 8.947
SN: PSc580018 9.407
SN: PSc580019 10.792
SN: PSc580021 10.734
SN: PSc580024 8.678
SN: PSc580036 8.721
SN: PSc580037 10.504
SN: PSc580040 -9
SN: PSc580041 8.407
SN: PSc580045 8.839
SN: PSc580063 8.08
SN: PSc580072 -9
SN: PSc580087 9.499
SN: PSc580088 10.238
SN: PSc580089 -9
SN: PSc580095 -9
SN: PSc580096 -9
SN: PSc580098 -9
SN: PSc580103 10.394
SN: PSc580104 11.045
SN: PSc580107 10.759
SN: PSc580110 9.252
SN: PSc580114 8.237
SN: PSc580118 11.011
SN: PSc580121 -9
SN: PSc580122 8.556
SN: PSc580130 11.089
SN: PSc580132 10.862
SN: PSc580140 8.841
SN: PSc580141 9.261
SN: PSc580142 9.582
SN: PSc580149 9.12
SN: PSc580150 11.11
SN: PSc580153 8.21
SN: PSc580156 9.309
SN: PSc580167 9.46
SN: PSc580178 8.502
SN: PSc580179 9.559
SN: PSc580184 10.076
SN: PSc580190 9.267
SN: PSc580192 10.456
SN: PSc580210 8.53
SN: PSc580218 10.312
SN: PSc580219 9.749
SN: PSc580228 8.23
SN: PSc580233 10.044
SN: PSc580234 7.437
SN: PSc580235 8.087
SN: PSc580239 10.134
SN: PSc580240 8.063
SN: PSc580244 8.255
SN: PSc580248 9.993
SN: PSc580249 9.052
SN: PSc580256 8.736
SN: PSc580257 9.761
SN: PSc580263 9.794
SN: PSc580264 9.042
SN: PSc580268 11.01
SN: PSc580269 9.942
SN: PSc580270 9.526
SN: PSc580271 9.713
SN: PSc580274 8.214
SN: PSc580275 10.89
SN: PSc580276 10.086
SN: PSc580279 10.681
SN: PSc580280 8.859
SN: PSc580284 10.041
SN: PSc580285 9.387
SN: PSc580286 8.335
SN: PSc580287 10.657
SN: PSc580288 10.322
SN: PSc580289 8.985
SN: PSc580290 9.506
SN: PSc580300 9.058
SN: PSc580304 8.594
SN: PSc580311 10.536
SN: PSc580312 10.144
SN: PSc580313 9.475
SN: PSc580317 10.149
SN: PSc580319 10.617
SN: PSc580320 11.071
SN: PSc580328 10.229
SN: PSc580329 10.293
SN: PSc580331 9.492
SN: PSc580343 10.987
SN: PSc580355 8.476
SN: PSc580363 10.595
SN: PSc590002 10.833
SN: PSc590004 10.247
SN: PSc590005 -9
SN: PSc590010 8.156
SN: PSc590011 9.145
SN: PSc590017 9.446
SN: PSc590026 10.654
SN: PSc590028 8.469
SN: PSc590031 9.855
SN: PSc590038 10.777
SN: PSc590045 10.463
SN: PSc590049 -9
SN: PSc590052 10.918
SN: PSc590056 8.391
SN: PSc590058 10.175
