# zHD       = redshift in CMB frame with VPEC correction
# zHEL      = helio redshift (beware: no VPEC corr) 
# MU        = distance modulus corrected for bias and contamination
# MUERR     = stat-uncertainty on MU 
# MUERR_SYS = sqrt(COVSYS_DIAG) for 'ALL' sys (diagnostic)
# ISDATA_REAL: 1   # flag for cosmology fitter to choose blind option
#
VARNAMES: CID IDSURVEY zHD zHEL MU MUERR MUERR_VPEC MUERR_SYS
SN: PSc520155   15 0.22290 0.22230 40.22983  0.15830  0.00000  0.01594
SN: PSc520188   15 0.28040 0.28000 40.73902  0.14760  0.00000  0.01949
SN: PSc520225   15 0.38480 0.38470 41.97175  0.17690  0.00000  0.09104
SN: PSc520232   15 0.47180 0.47140 42.04187  0.10950  0.00000  0.02261
SN: PSc520252   15 0.64700 0.64690 43.15334  0.14030  0.00000  0.04572
SN: PSc530001   15 0.43350 0.43310 41.78815  0.13010  0.00000  0.01058
SN: PSc530031   15 0.33600 0.33590 41.12557  0.17740  0.00000  0.03295
SN: PSc530032   15 0.49050 0.49040 42.21607  0.18660  0.00000  0.01425
SN: PSc530037   15 0.26880 0.27000 40.72680  0.12820  0.00000  0.02834
SN: PSc530052   15 0.66450 0.66440 43.11708  0.14820  0.00000  0.02524
SN: PSc530081   15 0.32920 0.32910 41.26490  0.14530  0.00000  0.01226
SN: PSc530082   15 0.47200 0.47190 42.23935  0.17780  0.00000  0.04704
SN: PSc530088   15 0.48400 0.48576 42.08152  0.18650  0.00000  0.04176
SN: PSc530089   15 0.47670 0.47630 42.15447  0.14410  0.00000  0.00672
SN: PSc530093   15 0.35000 0.34989 41.08674  0.14800  0.00000  0.01017
SN: PSc530100   15 0.31630 0.31750 40.77769  0.18190  0.00000  0.01725
SN: PSc530105   15 0.51410 0.51380 42.74315  0.17960  0.00000  0.01811
SN: PSc530112   15 0.31450 0.31570 41.25145  0.13230  0.00000  0.01104
SN: PSc530115   15 0.30160 0.30160 41.06935  0.23120  0.00000  0.04502
SN: PSc530198   15 0.37620 0.37740 41.53499  0.19400  0.00000  0.02380
SN: PSc530201   15 0.33540 0.33660 41.46737  0.29130  0.00000  0.14716
SN: PSc530218   15 0.50800 0.50920 41.92811  0.16280  0.00000  0.05101
SN: PSc530219   15 0.32880 0.33000 41.48982  0.14710  0.00000  0.02592
SN: PSc530251   15 0.41180 0.41300 41.90347  0.20550  0.00000  0.05217
SN: PSc530302   15 0.33800 0.33790 41.26817  0.20520  0.00000  0.03966
SN: PSc530303   15 0.58120 0.58112 42.79501  0.19930  0.00000  0.04243
SN: PSc530460   15 0.21520 0.21630 40.20444  0.11950  0.00000  0.01079
SN: PSc530500   15 0.27280 0.27270 40.57595  0.29540  0.00000  0.03295
SN: PSc530501   15 0.47420 0.47411 42.35862  0.15920  0.00000  0.01838
SN: PSc530502   15 0.46210 0.46200 41.88841  0.17510  0.00000  0.02441
SN: PSc530540   15 0.23360 0.23480 40.30747  0.26730  0.00000  0.04356
SN: PSc530542   15 0.24740 0.24860 40.46605  0.25240  0.00000  0.04162
SN: PSc530547   15 0.19780 0.19910 40.90955 48.62820  0.00000  0.04790
SN: PSc530548   15 0.37660 0.37790 41.67111  0.24290  0.00000  0.06520
SN: PSc530580   15 0.31200 0.31190 41.81647 171.88840  0.00000  0.01796
SN: PSc530585   15 0.42020 0.42140 41.56306  0.17290  0.00000  0.01520
SN: PSc530618   15 0.42600 0.42600 42.09624  0.22640  0.00000  0.01112
SN: PSc530621   15 0.33000 0.33090 41.16857  0.12620  0.00000  0.04969
SN: PSc530629   15 0.28780 0.28860 40.73471  0.24820  0.00000  0.03070
SN: PSc530630   15 0.36230 0.36310 41.45238  0.21200  0.00000  0.04228
SN: PSc530641   15 0.41900 0.41890 41.69079  0.18440  0.00000  0.01945
SN: PSc530704   15 0.39050 0.39040 41.78418  0.14190  0.00000  0.01444
SN: PSc540002   15 0.34020 0.34010 41.37490  0.21880  0.00000  0.02955
SN: PSc540029   15 0.49970 0.49960 41.92133  0.17090  0.00000  0.03137
SN: PSc540033   15 0.31250 0.31240 41.14704  0.23280  0.00000  0.07016
SN: PSc540040   15 0.52320 0.52440 42.74003  0.16310  0.00000  0.04332
SN: PSc540046   15 0.40650 0.40770 41.89201  0.26910  0.00000  0.04657
SN: PSc540076   15 0.35010 0.35130 41.43248  0.16040  0.00000  0.00918
SN: PSc540087   15 0.27380 0.27500 40.89989  0.14070  0.00000  0.02175
SN: PSc540088   15 0.31480 0.31600 40.94943  0.21710  0.00000  0.05434
SN: PSc540091   15 0.40520 0.40640 41.82133  0.21500  0.00000  0.07204
SN: PSc540095   15 0.18750 0.18895 39.23853  0.21670  0.00000  0.02659
SN: PSc540110   15 0.34300 0.34300 41.05980  0.17090  0.00000  0.01402
SN: PSc540112   15 0.21080 0.21200 40.04203  0.13480  0.00000  0.00927
SN: PSc540116   15 0.35880 0.36000 41.40023  0.19900  0.00000  0.03198
SN: PSc540118   15 0.47530 0.47650 42.31748  0.13990  0.00000  0.03027
SN: PSc540119   15 0.27430 0.27550 40.72679  0.18320  0.00000  0.01125
SN: PSc540132   15 0.48770 0.48890 42.22847  0.19660  0.00000  0.02268
SN: PSc540134   15 0.51640 0.51760 42.36120  0.15930  0.00000  0.02397
SN: PSc540138   15 0.36510 0.36590 41.48081  0.14090  0.00000  0.01380
SN: PSc540142   15 0.30620 0.30610 42.01318  4.47090  0.00000  0.03930
SN: PSc540147   15 0.40620 0.40740 41.67496  0.19630  0.00000  0.02803
SN: PSc540152   15 0.38470 0.38590 41.62547  0.11110  0.00000  0.02513
SN: PSc540156   15 0.52750 0.52870 42.43247  0.15350  0.00000  0.03968
SN: PSc540157   15 0.37470 0.37590 41.44442  0.15700  0.00000  0.02342
SN: PSc540163   15 0.32970 0.33050 41.22820  0.19730  0.00000  0.03669
SN: PSc540172   15 0.51790 0.51910 42.50012  0.14060  0.00000  0.00966
SN: PSc540181   15 0.30880 0.31010 41.07083  0.14450  0.00000  0.02032
SN: PSc540221   15 0.20890 0.20970 40.05743  0.22170  0.00000  0.02811
SN: PSc540227   15 0.55780 0.55860 42.86746  0.15860  0.00000  0.04992
SN: PSc540228   15 0.46350 0.46470 42.08080  0.13070  0.00000  0.02633
SN: PSc540251   15 0.29780 0.29900 41.14307  0.20860  0.00000  0.02332
SN: PSc540272   15 0.54880 0.55000 42.50609  0.12250  0.00000  0.02515
SN: PSc540284   15 0.35050 0.35170 41.33697  0.20550  0.00000  0.03576
SN: PSc540291   15 0.37640 0.37760 41.68500  0.17350  0.00000  0.03662
SN: PSc550003   15 0.22980 0.23027 41.31516 256.17780  0.00000  0.02502
SN: PSc550006   15 0.35030 0.35081 41.09990  0.18760  0.00000  0.01461
SN: PSc550009   15 0.33570 0.33600 41.33708  0.20370  0.00000  0.01774
SN: PSc550027   15 0.22380 0.22500 40.16425  0.21010  0.00000  0.02116
SN: PSc550031   15 0.28080 0.28160 40.65555  0.14020  0.00000  0.01164
SN: PSc550040   15 0.21380 0.21500 40.22514  0.22400  0.00000  0.09262
SN: PSc550041   15 0.25880 0.26000 40.56996  0.13110  0.00000  0.04367
SN: PSc550047   15 0.32050 0.32130 41.43474  0.17620  0.00000  0.00776
SN: PSc550050   15 0.20170 0.20280 40.03979  0.24740  0.00000  0.03052
SN: PSc550060   15 0.25120 0.25240 40.34757  0.12070  0.00000  0.04527
SN: PSc550067   15 0.18690 0.18810 39.84999  0.19050  0.00000  0.03127
SN: PSc550088   15 0.20920 0.21000 40.91829  1.28780  0.00000  0.07378
SN: PSc550096   15 0.22360 0.22400 40.02258  0.18240  0.00000  0.01539
SN: PSc550146   15 0.17660 0.17790 39.46209  0.18550  0.00000  0.03295
SN: PSc550150   15 0.32410 0.32519 41.11665  0.11390  0.00000  0.02941
SN: PSc550154   15 0.21110 0.21190 40.27593  0.11870  0.00000  0.03021
SN: PSc550176   15 0.21940 0.22020 40.48867  0.21050  0.00000  0.03074
SN: PSc550197   15 0.24820 0.24940 40.31632  0.23640  0.00000  0.10184
SN: PSc550200   15 0.25400 0.25520 40.56243  0.21050  0.00000  0.05140
SN: PSc550202   15 0.42080 0.42200 41.87336  0.19890  0.00000  0.05188
SN: PSc550211   15 0.28050 0.28170 41.04871  0.20470  0.00000  0.04567
SN: PSc550218   15 0.38780 0.38900 41.60895  0.20960  0.00000  0.03879
SN: PSc550223   15 0.16450 0.16530 39.61692  0.24400  0.00000  0.15501
SN: PSc550225   15 0.21240 0.21360 40.10079  0.18780  0.00000  0.03535
SN: PSc550226   15 0.38220 0.38340 41.38122  0.15130  0.00000  0.01492
SN: PSc560033   15 0.08250 0.08370 37.66719  0.23700  0.00000  0.06292
SN: PSc560054   15 0.48030 0.48160 42.03863  0.15290  0.00000  0.01474
SN: PSc560075   15 0.34690 0.34810 41.39068  0.17200  0.00000  0.01605
SN: PSc560087   15 0.30820 0.30940 40.99318  0.17450  0.00000  0.02434
SN: PSc560106   15 0.27460 0.27500 40.59459  0.20860  0.00000  0.03213
SN: PSc560107   15 0.33770 0.33810 41.74567  0.28240  0.00000  0.01750
SN: PSc560113   15 0.21350 0.21480 41.32837 304.28100  0.00000  0.03213
SN: PSc560120   15 0.38680 0.38760 41.51710  0.14480  0.00000  0.02423
SN: PSc560121   15 0.36520 0.36600 41.54953  0.19510  0.00000  0.02543
SN: PSc560124   15 0.26890 0.26930 40.52873  0.15480  0.00000  0.00745
SN: PSc560134   15 0.10870 0.10914 39.65600 257.21410  0.00000  0.09964
SN: PSc560150   15 0.19930 0.20050 40.06297  0.12940  0.00000  0.01876
SN: PSc570007   15 0.11000 0.11133 40.08597 284.28060  0.00000  0.08502
SN: PSc570022   15 0.30180 0.30310 41.09972  0.18120  0.00000  0.02878
SN: PSc570024   15 0.18100 0.18140 40.71428  9.61700  0.00000  0.12512
SN: PSc570025   15 0.29880 0.30000 40.74812  0.20890  0.00000  0.01330
SN: PSc570036   15 0.34720 0.34760 41.85501  0.30240  0.00000  0.05789
SN: PSc570051   15 0.23000 0.23050 40.01353  0.13380  0.00000  0.02889
SN: PSc570062   15 0.12350 0.12480 38.90004  0.14050  0.00000  0.01155
SN: PSc570070   15 0.24910 0.25020 40.51701  0.17960  0.00000  0.02027
SN: PSc570077   15 0.22330 0.22376 40.17195  0.19520  0.00000  0.04270
SN: PSc570081   15 0.36860 0.36800 41.31410  0.14120  0.00000  0.02169
SN: PSc570083   15 0.30480 0.30560 41.06199  0.13320  0.00000  0.02030
SN: PSc580005   15 0.31920 0.32000 41.34298  0.18160  0.00000  0.02004
SN: PSc580006   15 0.19820 0.19900 40.33397  0.75440  0.00000  0.05707
SN: PSc580009   15 0.22390 0.22430 40.06649  0.15820  0.00000  0.01532
SN: PSc580010   15 0.32720 0.32800 41.27254  0.11820  0.00000  0.02984
SN: PSc580019   15 0.21180 0.21226 40.25760  0.15290  0.00000  0.01740
SN: PSc580024   15 0.55520 0.55600 42.52656  0.16840  0.00000  0.04189
SN: PSc580045   15 0.51300 0.51370 42.58804  0.19520  0.00000  0.00883
SN: PSc580072   15 0.22420 0.22300 39.79487  0.30440  0.00000  0.09450
SN: PSc580104   15 0.32240 0.32320 40.94869  0.13280  0.00000  0.01213
SN: PSc580118   15 0.33310 0.33390 41.24625  0.19210  0.00000  0.01100
SN: PSc580210   15 0.29760 0.29700 41.95451 205.87370  0.00000  0.11586
SN: PSc580235   15 0.33120 0.33000 41.09956  0.18250  0.00000  0.01590
SN: PSc580239   15 0.19300 0.19346 39.91910  0.18140  0.00000  0.03977
SN: PSc580263   15 0.35440 0.35320 41.40383  0.22610  0.00000  0.01584
SN: PSc580268   15 0.43020 0.43110 41.82742  0.24390  0.00000  0.02967
SN: PSc580270   15 0.29470 0.29420 41.09012  0.16290  0.00000  0.01109
SN: PSc580274   15 0.33000 0.32924 40.82506  0.12500  0.00000  0.04510
SN: PSc580275   15 0.38260 0.38300 41.46548  0.17810  0.00000  0.01785
SN: PSc580276   15 0.33860 0.33900 41.23499  0.14460  0.00000  0.03078
SN: PSc580279   15 0.33440 0.33488 41.10914  0.14350  0.00000  0.02134
SN: PSc580280   15 0.26100 0.26140 41.17249  2.09710  0.00000  0.01824
SN: PSc580284   15 0.26570 0.26619 41.05865  0.27380  0.00000  0.06462
SN: PSc580300   15 0.24070 0.24020 40.50965  0.15610  0.00000  0.01598
SN: PSc580311   15 0.25330 0.25410 40.26085  0.18870  0.00000  0.02223
SN: PSc580319   15 0.30740 0.30690 41.00095  0.16390  0.00000  0.01088
SN: PSc590002   15 0.19900 0.19780 40.00283  0.11540  0.00000  0.02346
SN: PSc590005   15 0.17490 0.17380 39.69039  0.17500  0.00000  0.01853
SN: PSc590031   15 0.37950 0.37830 41.50815  0.15950  0.00000  0.02109
SN: PSc590038   15 0.54920 0.54800 42.71646  0.19180  0.00000  0.07506
SN: PSc590062   15 0.40670 0.40560 41.74942  0.17950  0.00000  0.01106
SN: PSc590170   15 0.16390 0.16470 39.81182  0.35950  0.00000  0.05633
SN: PSc590177   15 0.33160 0.33110 41.10638  0.26010  0.00000  0.07330
SN: PSc590194   15 0.09020 0.08960 38.07750  0.15610  0.00000  0.03027
SN: PSc590248   15 0.31130 0.31070 41.07884  0.15420  0.00000  0.01501
