VARNAMES: SALT2c LOGMASS PROB
PDF: -4.900 11.80 0.000
PDF: -4.800 11.80 0.000
PDF: -4.700 11.80 0.000
PDF: -4.600 11.80 0.000
PDF: -4.500 11.80 0.000
PDF: -4.400 11.80 0.001
PDF: -4.300 11.80 0.001
PDF: -4.200 11.80 0.002
PDF: -4.100 11.80 0.003
PDF: -4.000 11.80 0.004
PDF: -3.900 11.80 0.006
PDF: -3.800 11.80 0.010
PDF: -3.700 11.80 0.015
PDF: -3.600 11.80 0.022
PDF: -3.500 11.80 0.031
PDF: -3.400 11.80 0.045
PDF: -3.300 11.80 0.062
PDF: -3.200 11.80 0.085
PDF: -3.100 11.80 0.115
PDF: -3.000 11.80 0.152
PDF: -2.900 11.80 0.197
PDF: -2.800 11.80 0.250
PDF: -2.700 11.80 0.312
PDF: -2.600 11.80 0.381
PDF: -2.500 11.80 0.457
PDF: -2.400 11.80 0.538
PDF: -2.300 11.80 0.622
PDF: -2.200 11.80 0.705
PDF: -2.100 11.80 0.784
PDF: -2.000 11.80 0.855
PDF: -1.900 11.80 0.915
PDF: -1.800 11.80 0.961
PDF: -1.700 11.80 0.989
PDF: -1.600 11.80 1.000
PDF: -1.500 11.80 0.998
PDF: -1.400 11.80 0.993
PDF: -1.300 11.80 0.983
PDF: -1.200 11.80 0.970
PDF: -1.100 11.80 0.953
PDF: -1.000 11.80 0.933
PDF: -0.900 11.80 0.910
PDF: -0.800 11.80 0.884
PDF: -0.700 11.80 0.856
PDF: -0.600 11.80 0.825
PDF: -0.500 11.80 0.792
PDF: -0.400 11.80 0.757
PDF: -0.300 11.80 0.721
PDF: -0.200 11.80 0.684
PDF: -0.100 11.80 0.647
PDF: -0.000 11.80 0.609
PDF: 0.100 11.80 0.571
PDF: 0.200 11.80 0.534
PDF: 0.300 11.80 0.497
PDF: 0.400 11.80 0.460
PDF: 0.500 11.80 0.425
PDF: 0.600 11.80 0.391
PDF: 0.700 11.80 0.358
PDF: 0.800 11.80 0.327
PDF: 0.900 11.80 0.297
PDF: 1.000 11.80 0.269
PDF: 1.100 11.80 0.243
PDF: 1.200 11.80 0.218
PDF: 1.300 11.80 0.195
PDF: 1.400 11.80 0.174
PDF: 1.500 11.80 0.155
PDF: 1.600 11.80 0.137
PDF: 1.700 11.80 0.120
PDF: 1.800 11.80 0.106
PDF: 1.900 11.80 0.092
PDF: 2.000 11.80 0.081
PDF: 2.100 11.80 0.070
PDF: 2.200 11.80 0.060
PDF: 2.300 11.80 0.052
PDF: 2.400 11.80 0.045
PDF: 2.500 11.80 0.038
PDF: 2.600 11.80 0.032
PDF: 2.700 11.80 0.027
PDF: 2.800 11.80 0.023
PDF: 2.900 11.80 0.019
PDF: 3.000 11.80 0.016
PDF: 3.100 11.80 0.014
PDF: 3.200 11.80 0.011
PDF: 3.300 11.80 0.009
PDF: 3.400 11.80 0.008
PDF: 3.500 11.80 0.006
PDF: 3.600 11.80 0.005
PDF: 3.700 11.80 0.004
PDF: 3.800 11.80 0.003
PDF: 3.900 11.80 0.003
PDF: 4.000 11.80 0.002
PDF: 4.100 11.80 0.002
PDF: 4.200 11.80 0.001
PDF: 4.300 11.80 0.001
PDF: 4.400 11.80 0.001
PDF: 4.500 11.80 0.001
PDF: 4.600 11.80 0.001
PDF: 4.700 11.80 0.000
PDF: 4.800 11.80 0.000
PDF: 4.900 11.80 0.000
